Name,kV,kV_Sort,Owner,Status,Circuit,Type,Legend,Length_Mil,Length_Fee,TLine_Name,Source,Comments,Creator,Creator_Da,Last_Edito,Last_Edi_1,GlobalID,geometry,lon,lat,risk_label,NDVI,slope,landcover
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,25.0,131803.2425704,,Digital Globe,Double circuit tower,TDAVID,2008-09-11,SVC_AGIS_SQLADM,2016-04-25,d6131d0d-bda5-465b-bae2-051ba63ba49c,POINT (-115.36981030462026 32.76207075867823),-115.36981030462026,32.76207075867823,0,0.5487276154571159,1.4407802820205688,82.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,7.0,38806.75236512,,Digital Globe,,TDAVID,2008-09-11,SVC_AGIS_SQLADM,2016-04-25,c5a84e2f-73b1-40f3-ac14-7bf23ca544b1,POINT (-115.64059002868288 32.79867110908747),-115.64059002868288,32.79867110908747,0,0.5863005116424768,0.0,81.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,17.0,88935.84737404,,Digital Globe,,TDAVID,2008-09-11,SVC_AGIS_SQLADM,2016-04-25,857c5622-93cb-4c49-b328-23f9d07a9733,POINT (-115.40851375629002 32.78248410425738),-115.40851375629002,32.78248410425738,0,0.3323558162267839,3.4329752922058105,82.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,0.0,1227.73126447,,Digital Globe,,TDAVID,2008-09-11,SVC_AGIS_SQLADM,2016-04-25,37d6982f-9142-4adf-a82e-2f7d0837a156,POINT (-115.27291046086584 32.76846047071513),-115.27291046086584,32.76846047071513,0,0.1634104674638919,0.9274099469184875,52.0
IID 161kV,161.0,161.0,IID,Operational,Single,OH,IID_161kV,50.0,264464.27454088,,Digital Globe; ESRI,,MTUCK; TDAVID,2008-09-12,SVC_AGIS_SQLADM,2016-04-25,d3790467-55a4-45af-8645-4cbc920d9cb2,POINT (-115.79034476021448 33.474299724496184),-115.79034476021448,33.474299724496184,0,0.0617336451910128,2.161685943603516,52.0
IID 161kV,161.0,161.0,IID,Operational,Single,OH,IID_161kV,76.0,399787.38721296,,Digital Globe,,MTUCK; DWHITEHORN; TDAVID,2008-09-12,SVC_AGIS_SQLADM,2016-04-25,ecf50545-2c46-4d94-946d-e1016a66d3bb,POINT (-115.87762148811281 33.21210125050845),-115.87762148811281,33.21210125050845,0,0.0636819480995973,3.32200288772583,31.0
IID 34.5kV,34.5,34.5,IID,Operational,Single,OH,IID_34.5_92kV,5.0,25376.19350226,,Digital Globe,,TDAVID,2008-09-23,SVC_AGIS_SQLADM,2016-04-25,62f4ce72-5779-4f14-8186-f256e9abee80,POINT (-115.81699206083901 32.79132778869166),-115.81699206083901,32.79132778869166,0,0.0609464354879132,4.40452241897583,31.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,12.0,62986.98591395,,ESRI,,TDAVID,2008-09-25,SVC_AGIS_SQLADM,2016-04-25,858b711f-5656-45f6-8055-e7feb08411be,POINT (-115.51059779950502 33.205825004571196),-115.51059779950502,33.205825004571196,0,0.3180237372343361,1.1083611249923706,22.0
IID 161kV,161.0,161.0,IID,Operational,Single,OH,IID_161kV,6.0,33299.58454254,,ESRI,,TDAVID,2008-10-01,SVC_AGIS_SQLADM,2016-04-25,e4d56ec2-819b-4d2d-805e-8ff3066ed65f,POINT (-115.46651872233483 33.21738113648507),-115.46651872233483,33.21738113648507,0,0.2997377294866991,1.854334115982056,31.0
IID 161kV,161.0,161.0,IID,Operational,Single,OH,IID_161kV,31.0,163982.40328493,,ESRI,,TDAVID,2008-10-01,SVC_AGIS_SQLADM,2016-04-25,4fa2c78e-3304-47c3-9421-545891c158c9,POINT (-115.47984751772519 32.98170255287929),-115.47984751772519,32.98170255287929,0,0.1589222959781335,1.442874550819397,82.0
IID 161kV,161.0,161.0,IID,Operational,Single,OH,IID_161kV,61.0,321354.85106192,,Digital Globe; NAIP,,DWHITEHORN; MTUCK; TDAVID,2008-10-17,SVC_AGIS_SQLADM,2016-04-25,2664cced-f8fd-431f-b41c-95379cc09f66,POINT (-115.09191690016218 33.418012224494866),-115.09191690016218,33.418012224494866,0,0.1237352549232515,4.435919463712169,52.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,27.0,141836.94479939,,Digital Globe,,TDAVID; AKOZHEVNIKOV,2008-10-17,SVC_AGIS_SQLADM,2016-04-25,377eb289-8870-4d8d-b0be-1e32c427123f,POINT (-115.9308595887475 32.990581448078835),-115.9308595887475,32.990581448078835,0,0.0578644604595546,2.158543999362828,31.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,1.0,7842.54927991,,Digital Globe,,TDAVID; AKOZHEVNIKOV,2008-10-17,SVC_AGIS_SQLADM,2016-04-25,2b63a764-48af-40e1-a022-cb0beec2ef0b,POINT (-115.56525433619115 32.81850978242812),-115.56525433619115,32.81850978242812,0,0.0653936849370219,2.1574480533599854,22.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,32.0,169982.27593512,,Digital Globe,,TDAVID,2008-10-21,SVC_AGIS_SQLADM,2016-04-25,305af68d-684c-461f-b4d7-0d6fda4c288f,POINT (-114.97080804422741 32.71684458939014),-114.97080804422741,32.71684458939014,0,0.0739022374704475,1.854334115982056,31.0
IID 161kV,161.0,161.0,IID,Operational,Single,OH,IID_161kV,5.0,24864.96346031,,Digital Globe,,TDAVID; AKOZHEVNIKOV,2008-10-21,SVC_AGIS_SQLADM,2016-04-25,c8cf9cb1-dada-4104-943f-513f93c584a7,POINT (-114.72110373143266 32.74315409263081),-114.72110373143266,32.74315409263081,0,0.0673511980197485,3.30444884300232,22.0
IID 161kV,161.0,161.0,IID,Operational,Single,OH,IID_161kV,2.0,11919.14472894,,Digital Globe,,TDAVID; AKOZHEVNIKOV,2008-10-21,SVC_AGIS_SQLADM,2016-04-25,d3a89d19-b0c4-49d8-8e78-e3ae7a456eaa,POINT (-114.73333246909989 32.75497133994964),-114.73333246909989,32.75497133994964,0,0.0848555832028853,3.787563562393189,52.0
IID 161kV,161.0,161.0,IID,Operational,Single,OH,IID_161kV,37.0,196309.83584629,,Digital Globe,,TDAVID; AKOZHEVNIKOV,2008-10-21,SVC_AGIS_SQLADM,2016-04-25,03ca381c-7f6c-451b-ad35-cc8d1c437662,POINT (-115.00937297845877 32.72723710708834),-115.00937297845877,32.72723710708834,0,0.0812399376453451,0.9274099469184875,31.0
IID 161kV,161.0,161.0,IID,Operational,Single,OH,IID_161kV,1.0,5119.22596273,,Digital Globe,,TDAVID; AKOZHEVNIKOV,2008-10-21,SVC_AGIS_SQLADM,2016-04-25,6032c75b-6baa-48c3-8f07-b6d4123daa3f,POINT (-114.7133146018004 32.74321392340209),-114.7133146018004,32.74321392340209,0,0.0410240295511534,6.446630954742432,22.0
IID 34.5kV,34.5,34.5,IID,Operational,Single,OH,IID_34.5_92kV,5.0,28812.80849355,,Digital Globe,,TDAVID; DWHITEHORN,2008-10-23,SVC_AGIS_SQLADM,2016-04-25,317a7a27-a889-4db9-b0a0-12fef2ee90be,POINT (-115.51639891868416 32.748049580583775),-115.51639891868416,32.748049580583775,0,0.8329631733898043,2.204447031021118,81.0
IID 34.5kV,34.5,34.5,IID,Operational,Single,OH,IID_34.5_92kV,15.0,76977.38991445,,Digital Globe,,TDAVID,2008-10-22,SVC_AGIS_SQLADM,2016-04-25,fe632453-038b-4a7e-be00-231fc3f9b1aa,POINT (-114.84493666236479 32.743348344414336),-114.84493666236479,32.743348344414336,0,0.0752486067096492,3.787187337875366,31.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,0.0,341.66703859,,ESRI,,DWHITEHORN,2008-10-30,SVC_AGIS_SQLADM,2016-04-25,6ec2a139-325f-4103-bae3-890f39e883be,POINT (-116.06011371093624 33.55546075306486),-116.06011371093624,33.55546075306486,0,0.1060636787669843,2.1622233390808105,52.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,20.0,107327.79743897,,Digital Globe,,DWHITEHORN,2008-11-21,SVC_AGIS_SQLADM,2016-04-25,1dae8af9-27fb-4b45-bb97-baef82c38d66,POINT (-116.22641257481398 33.79765520355169),-116.22641257481398,33.79765520355169,0,0.0461465507680894,20.79161262512207,31.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,8.0,40530.27863822,,Digital Globe,,DWHITEHORN,2008-12-04,SVC_AGIS_SQLADM,2016-04-25,5407d576-d982-4b07-9a45-26544e962e7b,POINT (-116.10416605925616 33.62611151980876),-116.10416605925616,33.62611151980876,0,0.1931710213776722,0.9274099469184875,82.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,1.0,6730.91842401,,NAIP,Can't see where lines continues,AKOZHEVNIKOV,2008-12-18,SVC_AGIS_SQLADM,2016-04-25,bb225650-7c33-4f48-856c-491dc5fc63e7,POINT (-114.71756328831555 32.72848431965225),-114.71756328831555,32.72848431965225,0,0.2503447725033945,9.428751945495604,11.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,5.0,28357.90918936,,Digital Globe,,AKOZHEVNIKOV,2008-12-18,SVC_AGIS_SQLADM,2016-04-25,6f6e9e75-985c-4fad-b2c7-e2d760c20ecc,POINT (-115.17186016706033 32.706508093681826),-115.17186016706033,32.706508093681826,0,0.1085884287168245,1.4402520656585691,52.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,6.0,29435.88341154,,Digital Globe,,AKOZHEVNIKOV,2008-12-18,SVC_AGIS_SQLADM,2016-04-25,e1fdcb73-2f9d-4b7f-9bd0-0f84cd821ff7,POINT (-115.07854809839354 32.70652784341549),-115.07854809839354,32.70652784341549,0,0.0726085435534652,1.4402520656585691,31.0
IID 161kV,161.0,161.0,IID,Operational,Double,OH,IID_161kV,1.0,5064.25122501,,Digital Globe,,MTUCK,2008-09-12,SVC_AGIS_SQLADM,2016-04-25,ef118186-cc78-455f-a57d-90fc343ba701,POINT (-116.1646350097542 33.674761909511254),-116.1646350097542,33.674761909511254,0,0.2182439726520331,1.4496437311172483,23.0
IID 161kV,161.0,161.0,IID,Operational,Double,OH,IID_161kV,2.0,13046.3351845,,Digital Globe,,MTUCK,2008-09-12,SVC_AGIS_SQLADM,2016-04-25,1d797a6c-9328-425a-8889-5c1172f20d8f,POINT (-116.13626333727858 33.671442031361494),-116.13626333727858,33.671442031361494,0,0.0897044721471536,0.9274099469184875,82.0
IID 161kV,161.0,161.0,IID,Operational,Double,OH,IID_161kV,2.0,12963.65135568,,Digital Globe,,MTUCK,2008-09-12,SVC_AGIS_SQLADM,2016-04-25,dec589e2-b200-49b6-a2ea-54b6a421f43e,POINT (-116.13640497693466 33.67157317883339),-116.13640497693466,33.67157317883339,0,0.0478907071010358,0.9274099469184875,82.0
IID 230kV,230.0,230.0,IID,Operational,Double,OH,IID_230kV,20.0,105364.7859533,Additional IID Path 42,Digital Globe,,MTUCK,2008-09-10,SVC_AGIS_SQLADM,2016-04-25,f9e689ae-913f-4044-b5fc-07a005e4bb43,POINT (-116.22818429603717 33.763240844998485),-116.22818429603717,33.763240844998485,0,0.0653540186635185,2.7802884578704834,31.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,11.0,60138.06448255,,US TOPO,,FTHONG,2010-07-09,SVC_AGIS_SQLADM,2016-04-25,3a0ad5c6-8cfb-4863-9177-275924ec838b,POINT (-115.97861042485387 33.207940452120226),-115.97861042485387,33.207940452120226,0,0.0511869293608841,0.9274099469184875,31.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,7.0,36903.68399997,,US TOPO,,FTHONG,2010-07-09,SVC_AGIS_SQLADM,2016-04-25,40165cbb-1bf8-4b60-a6d4-f2669fff486d,POINT (-115.97769153642054 33.07478433924464),-115.97769153642054,33.07478433924464,0,0.0688335260184857,2.1590845584869385,23.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,2.0,9896.47988405,,Google & BING & ESRI,,FTHONG,2010-09-21,SVC_AGIS_SQLADM,2016-04-25,e63f6104-e2f6-429f-8d38-1efe67c5877f,POINT (-116.28350528745261 33.78601764160276),-116.28350528745261,33.78601764160276,0,0.0688912214794762,5.859519958496094,24.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,8.0,43136.27253513,,Google & BING & ESRI,,FTHONG,2010-09-21,SVC_AGIS_SQLADM,2016-04-25,6b573311-1504-4fcd-a2b4-351ebcebec2e,POINT (-116.33977114459078 33.80581896547669),-116.33977114459078,33.80581896547669,0,0.0644844847173593,2.9000487327575684,31.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,4.0,21094.80720328,,Google & BING & ESRI,,FTHONG,2010-09-21,SVC_AGIS_SQLADM,2016-04-25,9e980d42-165a-4431-8a96-c19d7d241e7e,POINT (-116.2725543093518 33.75784721073414),-116.2725543093518,33.75784721073414,0,0.0517838640070855,1.4504752159118652,52.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,1.0,6409.41094205,,Google & BING & ESRI,,FTHONG,2010-09-21,SVC_AGIS_SQLADM,2016-04-25,6af57761-4b18-420a-8415-d7a51840ab9b,POINT (-116.25557175924419 33.734452094862036),-116.25557175924419,33.734452094862036,0,-0.0359520639147802,0.0,23.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,2.0,12870.01246859,,Google & BING & ESRI,,FTHONG,2010-09-21,SVC_AGIS_SQLADM,2016-04-25,743a2c56-08e3-4391-a387-305ab02d18e1,POINT (-116.24878291586562 33.71217658263278),-116.24878291586562,33.71217658263278,0,0.0964318134208505,0.9274099469184875,23.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,2.0,13194.52613119,,Google & BING & ESRI,,FTHONG,2010-09-21,SVC_AGIS_SQLADM,2016-04-25,299e9a3f-f8f3-4e2c-ba18-90b5013a12dc,POINT (-116.22440932031625 33.697183565439204),-116.22440932031625,33.697183565439204,0,0.0937398637690561,3.818712711334229,23.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,4.0,20718.73550004,,Google & BING & ESRI,,FTHONG,2010-09-22,SVC_AGIS_SQLADM,2016-04-25,c6940210-433e-4752-8e01-2a0e3424fad0,POINT (-116.20002799654402 33.67477168973386),-116.20002799654402,33.67477168973386,0,0.0499872155458961,0.9274099469184875,24.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,2.0,8757.80040448,,Google & BING & ESRI,,FTHONG,2010-09-22,SVC_AGIS_SQLADM,2016-04-25,adaf5afd-399f-4cc4-b922-59c7c7631a25,POINT (-116.23384712954947 33.72004760668333),-116.23384712954947,33.72004760668333,0,0.0692992644212156,5.855481624603272,23.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,1.0,7912.48928346,,Google & BING & ESRI,,FTHONG,2010-09-22,SVC_AGIS_SQLADM,2016-04-25,884d79a2-fa37-4fe2-9e3c-45362fe14707,POINT (-116.24535131896896 33.736423933385616),-116.24535131896896,33.736423933385616,0,0.0812778664048758,2.4143259525299072,52.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,4.0,18508.32951446,,Google & BING & ESRI,,FTHONG,2010-09-22,SVC_AGIS_SQLADM,2016-04-25,24ca0d0c-4864-4ed3-87b3-268a981657ff,POINT (-116.22621475431953 33.743793212439755),-116.22621475431953,33.743793212439755,0,0.1106157026468322,5.782845973968506,52.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,1.0,3295.14891942,,Google & BING & ESRI,,FTHONG,2010-09-22,SVC_AGIS_SQLADM,2016-04-25,38b87dbd-7479-4233-88af-f61a3acfef74,POINT (-116.24285761878042 33.73933112774042),-116.24285761878042,33.73933112774042,0,0.0741261932833834,2.4143991470336914,82.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,1.0,3511.67372509,,Google & BING & ESRI,,FTHONG,2010-09-22,SVC_AGIS_SQLADM,2016-04-25,3f336637-805d-43f4-8c92-6aed519b2fac,POINT (-116.23400673779952 33.704769696940964),-116.23400673779952,33.704769696940964,0,0.3013154246634423,2.413574457168579,23.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,2.0,9732.57264562,,Google & BING & ESRI,,FTHONG,2010-09-22,SVC_AGIS_SQLADM,2016-04-25,a054b79e-f25a-4469-b8d4-d07867ffd829,POINT (-116.19871694718273 33.73062736634428),-116.19871694718273,33.73062736634428,0,0.2162480732614017,3.4676432609558105,23.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,4.0,20435.4442017,,Google & BING & ESRI,,FTHONG,2010-09-22,SVC_AGIS_SQLADM,2016-04-25,817736ae-a41b-453a-aef5-4013ff62e9d0,POINT (-116.18545794893852 33.697357388605674),-116.18545794893852,33.697357388605674,0,0.0416838629797771,2.413388252258301,23.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,2.0,10779.40465034,,Google & BING & ESRI,,FTHONG,2010-09-22,SVC_AGIS_SQLADM,2016-04-25,f0e93478-404c-48b8-b029-6866d909b470,POINT (-116.18142433161518 33.7293872092158),-116.18142433161518,33.7293872092158,0,0.0628109452736318,1.1150758266448977,22.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,2.0,10502.24585941,,Google & BING & ESRI,,FTHONG,2010-09-22,SVC_AGIS_SQLADM,2016-04-25,d13ee4cd-d6e9-4bbc-8284-513bfa484cfe,POINT (-116.28219456093923 33.703568710159374),-116.28219456093923,33.703568710159374,0,0.0026545079791386,2.163207530975342,24.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,2.0,11912.4159278,,Google & BING & ESRI,,FTHONG,2010-09-22,SVC_AGIS_SQLADM,2016-04-25,e79c59a5-e3a0-4288-9cef-c6bda50db8f9,POINT (-116.26866680681005 33.68428579657982),-116.26866680681005,33.68428579657982,0,0.0315152312652148,1.1144918203353882,24.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,3.0,15888.70118467,,Google & BING & ESRI,,FTHONG,2010-09-22,SVC_AGIS_SQLADM,2016-04-25,4d2c1da1-84ac-4386-a62d-62d9740ee908,POINT (-116.2515432386141 33.681726467182784),-116.2515432386141,33.681726467182784,0,0.1553591309335042,2.2280690670013428,22.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,4.0,23326.46714878,,Google & BING & ESRI,,FTHONG,2010-09-22,SVC_AGIS_SQLADM,2016-04-25,049e3ffe-7bac-4d62-b10d-5603ef7e9db1,POINT (-116.23803325695677 33.65388319675711),-116.23803325695677,33.65388319675711,0,0.0949101126389337,3.464768409729004,82.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,22.0,116468.08366124,,Google & BING & ESRI,,FTHONG,2010-09-22,SVC_AGIS_SQLADM,2016-04-25,e33b344b-f71d-4a2f-8937-3da2607a4db4,POINT (-116.14006017152623 33.54078079442928),-116.14006017152623,33.54078079442928,0,0.1109028846797403,2.162126064300537,82.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,3.0,15044.58907384,,Google & BING & ESRI,,FTHONG,2010-09-22,SVC_AGIS_SQLADM,2016-04-25,fb5b5a20-d1e2-4f02-9b83-39f2958ebeeb,POINT (-116.1447477276477 33.6570179382089),-116.1447477276477,33.6570179382089,0,0.0972189208462086,1.4494668245315552,24.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,1.0,5946.47191328,,Google & BING & ESRI,,FTHONG,2010-09-22,SVC_AGIS_SQLADM,2016-04-25,2d2270b5-478b-4938-a6fc-be2725b980a3,POINT (-116.16554038904673 33.67187582907463),-116.16554038904673,33.67187582907463,0,0.1709446788560712,2.162996292114258,24.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,2.0,8831.22207735,,Google & BING & ESRI,,FTHONG,2010-09-22,SVC_AGIS_SQLADM,2016-04-25,f6d33fad-2852-4383-9280-5c5d92f68a7a,POINT (-116.15849968786415 33.65681010013486),-116.15849968786415,33.65681010013486,0,0.273859508421003,0.9274099469184875,24.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,1.0,7914.52132736,,Google & BING & ESRI,,FTHONG,2010-09-22,SVC_AGIS_SQLADM,2016-04-25,ee6faca3-4889-430b-87b5-d95d7e9820df,POINT (-116.12596602148213 33.5252049415603),-116.12596602148213,33.5252049415603,0,0.0593966647929548,3.812911987304688,22.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,3.0,16146.92482569,,Google & BING & ESRI,,FTHONG,2010-09-22,SVC_AGIS_SQLADM,2016-04-25,de5c19c0-efa0-46d1-8311-422aee62468e,POINT (-116.11289620847933 33.54724569322769),-116.11289620847933,33.54724569322769,0,0.0518231409704278,2.162168264389038,22.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,4.0,18746.75706045,,Google & BING & ESRI,,FTHONG,2010-09-22,SVC_AGIS_SQLADM,2016-04-25,7dae8dc1-32da-4308-8968-f397b5b2c2b9,POINT (-116.21190779118294 33.627656838383345),-116.21190779118294,33.627656838383345,0,0.2129601644199963,2.994422197341919,22.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,10.0,53951.67697427,,Google & BING & ESRI,,FTHONG,2010-10-06,SVC_AGIS_SQLADM,2016-04-25,e56be1ba-07cd-4916-aa57-caa148ea3d57,POINT (-116.01349486626471 33.34866894570517),-116.01349486626471,33.34866894570517,0,0.0805928405222315,0.9274099469184875,52.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,1.0,3629.50209027,,Google & BING & ESRI,,FTHONG,2010-10-06,SVC_AGIS_SQLADM,2016-04-25,d8fddbc0-82a5-4a91-af33-dec756bab46c,POINT (-116.06560852150064 33.43707284467681),-116.06560852150064,33.43707284467681,0,0.1289326164054456,3.33057188987732,82.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,4.0,20875.42169923,,Google & BING & ESRI,,FTHONG,2010-10-06,SVC_AGIS_SQLADM,2016-04-25,4ddaa926-6e73-4e3f-bda7-122b87babd51,POINT (-115.77634161417075 32.81553991012662),-115.77634161417075,32.81553991012662,0,0.0983090627833786,1.854334115982056,31.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,5.0,26904.38188472,,Google & BING & ESRI,,FTHONG,2010-10-06,SVC_AGIS_SQLADM,2016-04-25,613ccafd-f138-4703-86aa-aa6814f1edd5,POINT (-115.73772507129128 32.79097977593183),-115.73772507129128,32.79097977593183,0,0.121806054386865,1.4410542249679563,22.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,2.0,8266.80673777,,Google & BING & ESRI,,FTHONG,2010-10-06,SVC_AGIS_SQLADM,2016-04-25,84d8fb90-32c7-49c7-86bd-6d24d4cc7f14,POINT (-115.68837991575859 32.8064515206581),-115.68837991575859,32.8064515206581,0,0.5787728026533997,3.864725351333618,81.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,3.0,15874.18512567,,Google & BING & ESRI,,FTHONG,2010-10-06,SVC_AGIS_SQLADM,2016-04-25,6435d338-8f6e-4f38-9efe-8311705a104d,POINT (-115.66321680553807 32.80442452700584),-115.66321680553807,32.80442452700584,0,0.5116604325906653,1.44118070602417,82.0
IID 34.5kV,34.5,34.5,IID,Operational,Single,OH,IID_34.5_92kV,7.0,38192.21080929,,Google & BING & ESRI,,FTHONG,2010-10-06,SVC_AGIS_SQLADM,2016-04-25,f6333b24-5ce9-420e-b892-3684c5c8da97,POINT (-115.57809582541026 32.753882198264826),-115.57809582541026,32.753882198264826,0,0.0748216159324837,2.2045912742614746,21.0
IID 34.5kV,34.5,34.5,IID,Operational,Single,OH,IID_34.5_92kV,2.0,11344.94752601,,Google & BING & ESRI,,FTHONG,2010-10-06,SVC_AGIS_SQLADM,2016-04-25,15ca0dec-4e99-481a-8b5e-6fe9d48838b4,POINT (-115.54586430818136 32.7818242506111),-115.54586430818136,32.7818242506111,0,0.0405617390005228,2.1572155952453613,24.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,0.0,2306.49729458,,Google & BING & ESRI,,FTHONG,2010-10-06,SVC_AGIS_SQLADM,2016-04-25,f0f40a1a-88c0-43ff-ae69-ffe7d5504691,POINT (-115.55190244115067 32.79756181726139),-115.55190244115067,32.79756181726139,0,0.0776834368267646,6.556755542755127,22.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,1.0,6934.18449653,,Google & BING & ESRI,,FTHONG,2010-10-06,SVC_AGIS_SQLADM,2016-04-25,dcf796ed-08f3-4985-bc72-b40032a16b87,POINT (-115.53987311425547 32.79751173825126),-115.53987311425547,32.79751173825126,0,0.0850397808790921,0.9274099469184875,22.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,14.0,72496.87909162,,Google & BING & ESRI,,FTHONG,2010-10-06,SVC_AGIS_SQLADM,2016-04-25,43157b9e-f8d8-4350-9e4b-46badd4aa507,POINT (-115.5289719376086 32.86321858307796),-115.5289719376086,32.86321858307796,0,0.177625405990617,1.854334115982056,82.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,1.0,3475.78460062,,Google & BING & ESRI,,FTHONG,2010-10-06,SVC_AGIS_SQLADM,2016-04-25,1cd86ad0-f25e-438e-961a-98b1bd0c5e5b,POINT (-115.509762356641 32.815775352848576),-115.509762356641,32.815775352848576,0,0.1016074617979757,0.0,82.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,2.0,9596.65593896,,Google & BING & ESRI,,FTHONG,2010-10-06,SVC_AGIS_SQLADM,2016-04-25,1cb07879-f044-4114-9563-4025831dc88b,POINT (-115.52266259712704 32.91074196348819),-115.52266259712704,32.91074196348819,0,0.0579623543471765,0.0,52.0
IID 92kV,92.0,92.0,IID,Operational,Single,OH,IID_34.5_92kV,3.0,16431.37078435,,Google & BING & ESRI,,FTHONG,2010-10-06,SVC_AGIS_SQLADM,2016-04-25,0de64b31-0b61-47b5-966f-d4e83abd5562,POINT (-115.53435720005731 32.737240298572736),-115.53435720005731,32.737240298572736,0,0.1450183193475948,0.0,22.0
